,first_tag,first_word,pmi,second_tag,second_word
13991,S,ликвидации,6.30665504813035,S,актива
13992,S,ликвидации,12.2373923856932,S,кол
13993,S,ликвидации,10.0674673842509,S,медианы
13994,S,ликвидации,2.41084389840232,V,может
13995,S,ликвидации,8.33050179008471,S,пайщики
13996,S,ликвидации,5.45603267216857,S,портфеля
13997,S,ликвидации,5.09784103329444,S,размер
13998,S,ликвидации,6.37941139056566,S,семьи
13999,S,ликвидации,6.17130319523546,S,сча
14000,S,ликвидации,7.60076776514958,S,ук
14001,S,ликвидации,5.66753677736228,S,фонд
14002,S,ликвидации,7.8868951386091,S,фонда
14003,S,ликвидации,6.43372251044348,S,фондов
14004,S,ликвидаций,10.6779649770792,V,перейдем
14005,S,ликвидаций,8.53112358874994,V,приходится
14006,S,ликвидаций,8.84869527859317,S,ук
14007,S,ликвидаций,7.45925760255062,S,фондов
14008,S,ликвидацию,9.32746772999508,S,фонда
14009,S,ликвидация,5.52126788809597,V,может
14010,S,ликвидация,14.3478163753869,V,происходила
14011,S,ликвидация,7.71119175484323,S,ук
14012,S,ликвидация,8.67539103341539,S,фонда
14013,S,ликвидация,7.73679157807953,S,фондов
14014,S,ликвидности,6.08818009290122,S,активов
14015,S,ликвидности,5.02445449529083,S,акций
14016,S,ликвидности,6.77434131639593,S,банка
14017,S,ликвидности,4.67780397099223,S,банков
14018,S,ликвидности,6.70133948545302,S,банком
14019,S,ликвидности,4.96058231212444,V,был
14020,S,ликвидности,11.2123014047304,S,кашьяпа
14021,S,ликвидности,11.9492669988966,V,накопил
14022,S,ликвидности,6.99507068850973,S,облигации
14023,S,ликвидности,5.75944244001659,S,облигаций
14024,S,ликвидности,5.68248045820171,S,политика
14025,S,ликвидности,8.24882728075552,V,служат
14026,S,ликвидности,6.62733890400925,V,стали
14027,S,ликвидности,6.3345571547814,V,требует
14028,S,ликвидности,7.04237640328809,V,характеризуется
14029,S,ликвидность,11.7304323969734,S,паев
14030,S,ликвидность,7.29747298969724,S,рынка
14031,S,ликвидностью,7.56050739553104,S,акций
14032,S,ликвидностью,10.9003573984157,V,входят
14033,S,линеаризации,14.6373229925819,S,функционала
14034,S,линии,10.560507395531,S,границы
14035,S,линии,14.9003573984157,S,парной
14036,S,линии,14.9003573984157,S,разлома
14037,S,линии,13.9003573984157,S,рассеяния
14038,S,линию,10.1277678945187,S,исследований
14039,S,линия,6.87577176013739,S,вероятность
14040,S,линия,14.4149305712454,S,метрополитена
14041,S,линия,13.0930024763581,S,нахождение
14042,S,линия,11.0930024763581,S,обмена
14043,S,линия,12.8299680705243,S,париж
14044,S,линия,9.09300247635806,V,показывает
14045,S,линия,7.24500556980311,S,решение
14046,S,линия,14.4149305712454,S,синкансэн
14047,S,линия,11.1670030578018,S,сохранение
14048,S,линия,8.89136861518841,S,тренда
14049,S,линия,14.4149305712454,V,усложнит
14050,S,лиона,13.8072479940242,V,показало
14051,S,лис,17.8072479940242,S,александр
14052,S,листа,12.8765106564613,S,месяцев
14053,S,листе,15.1068082758831,S,микропереписи
14054,S,листинг,8.5784293035283,V,представляет
14055,S,листинга,6.89660526355455,S,компаний
14056,S,литва,7.0486083569996,V,были
14057,S,литва,11.9368832744408,S,венгрия
14058,S,литва,11.3153948976945,S,польша
14059,S,литва,14.6373229925819,S,словакия
14060,S,литва,12.5784293035283,S,япония
14061,S,литература,14.222285493303,V,выделяет
14062,S,литература,10.2836860379672,V,начиная
14063,S,литература,7.71449085310433,V,позволяет
14064,S,литературе,4.09064285268882,V,был
14065,S,литературе,4.91945620268259,S,вопрос
14066,S,литературе,5.36508202179486,S,вопросы
14067,S,литературе,11.079327539461,S,дубовский
14068,S,литературе,5.97080308268281,S,значений
14069,S,литературе,8.27197261740338,S,значениям
14070,S,литературе,8.27197261740338,S,идеи
14071,S,литературе,5.09064285268882,V,используется
14072,S,литературе,5.35140708489778,V,используются
14073,S,литературе,10.4943650387398,S,магнус
14074,S,литературе,8.17243694385246,V,называют
14075,S,литературе,12.079327539461,S,носителем
14076,S,литературе,7.8314000260174,V,обсуждается
14077,S,литературе,7.90940253801867,V,обсуждаются
14078,S,литературе,7.99186469821064,V,отмечается
14079,S,литературе,8.61989592082368,V,получила
14080,S,литературе,7.8314000260174,S,понятие
14081,S,литературе,9.75739944457362,V,появилось
14082,S,литературе,7.75739944457362,V,присутствует
14083,S,литературе,12.079327539461,V,развернулась
14084,S,литературе,4.65306278475888,S,результатов
14085,S,литературе,12.079327539461,V,сложилось
14086,S,литературе,7.61989592082368,V,существует
14087,S,литературе,10.4943650387398,V,считалась
14088,S,литературе,9.07932753946098,V,считаются
14089,S,литературе,9.07932753946098,V,уделяется
14090,S,литературе,8.49436503873983,S,феномен
14091,S,литературу,9.71449085310433,V,заключается
14092,S,литературу,6.30989510054713,V,является
14093,S,литературы,5.42057713438656,S,выбор
14094,S,литературы,11.8299680705243,V,выделим
14095,S,литературы,4.21158256826566,S,доля
14096,S,литературы,3.00500932999574,S,модели
14097,S,литературы,4.05518101092309,S,модель
14098,S,литературы,6.5080399756369,V,показывает
14099,S,литературы,12.8299680705243,V,рассматривала
14100,S,лиц,3.60497109098079,S,использования
14101,S,лиц,4.67081754067613,S,лет
14102,S,лиц,4.78184885306487,S,организаций
14103,S,лиц,11.6273389040092,S,организацийгосзаказчиков
14104,S,лиц,2.17819025863381,S,результаты
14105,S,лиц,7.16790728537195,V,составила
14106,S,лиц,4.87245140184578,V,составляет
14107,S,лиц,6.72044830840073,V,характеризуется
14108,S,лиц,10.0423764032881,V,явилась
14109,S,лица,4.77623608658647,V,могут
14110,S,лице,13.0523604918607,S,грзфи
14111,S,лицензией,8.73043239697335,V,могут
14112,S,лицензии,7.8249673894659,S,банка
14113,S,лицензии,13.192538149909,S,ликвидацию
14114,S,лицом,13.1348226520527,S,смерти
14115,S,лицу,17.8072479940242,S,залогодателю
14116,S,личество,9.94616108802879,S,активов
14117,S,личина,18.8072479940242,V,осталась
14118,S,личину,12.5034672458471,S,прироста
14119,V,лишает,11.9743579798594,S,людей
14120,S,лишения,14.9998930719666,S,лицензии
14121,S,лишения,13.8072479940242,S,свободы
14122,S,ловиях,14.5593204805806,S,демократизация
14123,S,ловушек,14.1068082758831,S,бедности
14124,S,ловушке,14.1068082758831,S,бедности
14125,S,ловушки,14.1068082758831,S,бедности
14126,S,ловушку,14.1068082758831,S,бедности
14127,S,логариф,18.8072479940242,S,мов
14128,S,логарифм,5.57112165668186,S,активов
14129,S,логарифм,8.59090630869631,S,бюджета
14130,S,логарифм,5.66402423790033,S,величины
14131,S,логарифм,7.61751166527848,S,выпуска
14132,S,логарифм,5.06588634843144,S,дохода
14133,S,логарифм,6.58671851173288,S,инвестиций
14134,S,логарифм,7.35539296562643,S,индекса
14135,S,логарифм,4.15143779254665,S,количество
14136,S,логарифм,6.56184384309385,S,объема
14137,S,логарифм,7.11028046778989,S,отношения
14138,S,логарифм,11.4322085626773,S,подушевых
14139,S,логарифм,11.8472460619561,S,полусуммы
14140,S,логарифм,6.80285194259765,S,размера
14141,S,логарифм,5.28585203237335,S,стоимости
14142,S,логарифм,7.95108187294064,S,сча
14143,S,логарифм,3.04203960647707,S,уровень
14144,S,логарифм,3.62485364061965,S,уровня
14145,S,логарифм,3.32107289244255,S,цен
14146,S,логарифм,4.26228356123494,S,цены
14147,S,логарифма,6.06620241701434,S,ввп
14148,S,логарифма,6.79287875178904,S,выпуска
14149,S,логарифма,6.93111479398116,S,доли
14150,S,логарифма,6.0486083569996,S,дохода
14151,S,логарифма,6.35964813574423,S,затрат
14152,S,логарифма,6.98447801957989,S,инвестиций
14153,S,логарифма,8.30640611446725,S,расходов
14154,S,логарифма,9.67076947567501,S,сча
14155,S,логарифма,6.19253814990897,S,уровня
14156,S,логарифма,5.24500556980311,S,цены
14157,S,логарифмам,7.39573700601211,V,может
14158,S,логарифмах,7.14948295875882,S,оценки
14159,S,логарифмах,11.3153948976945,S,срез
14160,S,логарифмвыпуска,14.5593204805806,S,рис
14161,S,логарифме,14.9998930719666,S,расстояния
14162,S,логарифмирование,15.4853198991368,S,равенства
14163,S,логарифмов,10.0226131484667,V,требует
14164,S,логарифмов,8.11114982306832,S,цен
14165,S,логарифмы,8.51607729470232,S,доли
14166,S,логарифмы,9.41493057124542,S,кредитов
14167,V,логафрим,10.3767954423586,S,инвестиций
14168,S,логии,14.1068082758831,V,вырос
14169,S,логика,13.1633918042495,V,действует
14170,S,логика,8.46295208610836,S,использования
14171,S,логика,9.05905514443472,S,результатов
14172,S,логике,9.7710743814707,S,определения
14173,S,логике,14.4149305712454,S,отчета
14174,S,логике,9.59050213582887,S,расчета
14175,S,логике,6.55074442659114,S,результаты
14176,S,логике,10.751965558523,S,формирования
14177,S,логику,6.98228925349566,S,модели
14178,S,логику,11.4853198991368,S,перераспределения
14179,S,логистику,18.8072479940242,S,доставки
14180,S,логнормальных,15.6373229925819,S,законов
14181,V,ложится,10.9368832744408,S,все
14182,S,ложь,10.3978570578865,V,осуществляется
14183,S,ложь,9.48531989913682,S,условие
14184,S,локализации,10.8883847567496,S,производства
14185,S,локализация,8.98069950673327,V,может
14186,S,лотерею,17.8072479940242,V,распределятся
14187,S,лукойл,6.25505923446703,V,позволяет
14188,S,лукойл,12.3478163753869,V,послужила
14189,S,лукойл,10.4409257797784,S,роснефть
14190,S,лукойл,6.17789137394457,S,цены
14191,S,лукойла,9.34576854673803,V,следует
14192,S,лукьяновой,12.8072479940242,V,показало
14193,V,лучаются,12.698723537246,S,друг
14194,S,лым,13.7628538746657,S,количеством
14195,S,льшей,14.9003573984157,S,определенности
14196,S,льшей,11.5784293035283,S,чувствительности
14197,S,льшие,15.3478163753869,S,экстерналии
14198,S,льюнга,17.8072479940242,S,бокса
14199,S,людей,4.4586581415754,V,будет
14200,S,людей,6.16700305780183,S,возможности
14201,S,людей,4.35597247760083,S,доля
14202,S,людей,3.69590852163896,S,лет
14203,S,людей,3.14780949256852,V,может
14204,S,людей,9.80443297841713,V,обманывают
14205,S,людей,5.6982335745852,S,рынок
14206,S,людей,8.97435797985944,V,стремится
14207,S,людей,11.9743579798594,V,умереть
14208,S,люди,6.27684165692511,V,будут
14209,S,люди,12.1348226520527,V,воспринимают
14210,S,люди,8.43438293391159,V,демонстрируют
14211,S,люди,10.0193454346327,V,занимаются
14212,S,люди,11.3978570578865,V,зарабатывают
14213,S,люди,13.7197851527738,V,курсируют
14214,S,люди,4.64296955572301,V,могут
14215,S,люди,10.5498601513315,V,обманывают
14216,S,люди,8.39785705788648,V,получают
14217,S,люди,10.1348226520527,V,принимают
14218,S,людям,13.4149305712454,V,принимать
14219,S,людям,11.192538149909,V,становится
14220,S,люксембург,17.8072479940242,S,мальта
14221,S,люксембургом,12.7411588035664,S,ситуация
14222,S,лючением,15.3478163753869,S,энергоресурсов
14223,S,лючения,14.1068082758831,S,выбросов
14224,S,ляций,9.29154815574014,V,будет
14225,S,м,11.1518961654116,S,жилья
14226,S,м,5.64014351164425,S,индекс
14227,S,м,5.13415980111482,S,количество
14228,S,м,6.66004306908195,V,составляет
14229,S,м,9.82996807052426,S,уравнением
14230,S,маг,13.9998930719666,S,населением
14231,S,магазин,9.5080399756369,V,есть
14232,S,магазин,10.8299680705243,S,отличие
14233,S,магазин,10.4673979911396,V,повышает
14234,S,магазина,5.43356716061257,V,будет
14235,S,магазина,7.72044830840073,V,влияет
14236,S,магазина,7.18108267411968,S,дамми
14237,S,магазина,7.23502148123049,V,есть
14238,S,магазина,4.12271851160569,V,может
14239,S,магазина,6.6454862507195,S,наличие
14240,S,магазина,11.2863019861742,V,обусловливает
14241,S,магазина,8.55694957611785,S,отличие
14242,S,магазина,7.72044830840073,S,продуктов
14243,S,магазине,7.73043239697335,V,могут
14244,S,магазины,9.11725002260473,V,является
14245,S,магистрали,13.9743579798594,V,обусловливает
14246,S,магистраль,14.222285493303,S,москва
14247,S,магистратура,13.1348226520527,S,степень
14248,S,магистратуры,17.222285493303,S,факультета
14249,S,мадагаскаром,16.8072479940242,S,государствами
14250,S,мае,7.66833627588144,S,г
14251,V,маем,8.9902643707688,S,г
14252,V,маем,11.6779649770792,S,набор
14253,S,май,6.78863050959915,S,г
14254,S,май,11.7601240819102,S,май
14255,S,май,9.03575852452358,S,сент
14256,S,май,8.1544030210222,S,стратегия
14257,S,май,12.0612936166307,S,фев
14258,S,мак,16.222285493303,S,дональда
14259,S,мак,17.8072479940242,S,кью
14260,S,макарти,14.7197851527738,V,определяют
14261,S,макбета,16.222285493303,V,предлагалось
14262,S,макроиндикатора,12.9246049446623,S,тип
14263,S,макромодели,18.8072479940242,S,лукаса
14264,S,макроуровне,9.36637882641331,S,величина
14265,S,макроуровне,11.0258882804995,S,колебания
14266,S,макроэконометрике,9.11725002260473,V,является
14267,S,макроэкономика,17.222285493303,V,предсказывает
14268,S,макроэкономике,14.0523604918607,V,объединяет
14269,S,макроэкономики,10.3809832393221,S,спрос
14270,S,макроэкономисты,14.9998930719666,S,роберт
14271,S,макс,18.8072479940242,S,мин
14272,S,максимизацией,10.0759289629991,S,стоимости
14273,S,максимизации,8.06746738425092,S,полезности
14274,S,максимизации,7.67153870791978,S,прибыли
14275,S,максимизации,6.1690383673906,S,стоимости
14276,S,максимизации,11.9003573984157,S,сум
14277,S,максимизации,7.85596327905721,S,суммы
14278,S,максимизации,4.51018844221548,S,уровень
14279,S,максимизации,8.7793419974543,S,функции
14280,S,максимизацию,11.120747466841,S,коэффициента
14281,S,максимизацию,9.07592896299912,S,стоимости
14282,V,максимизи,18.8072479940242,S,рует
14283,V,максимизирует,9.6575008745195,S,прибыль
14284,V,максимизирует,10.0258882804995,S,функцию
14285,V,максимизируют,10.0725383737983,S,прибыль
14286,V,максимизируя,12.2680891829162,S,выражение
14287,V,максимизируя,12.4409257797784,S,функцию
14288,S,максимум,9.75196555852299,V,достигается
14289,S,максимум,5.81006851308656,S,доходности
14290,S,максимум,5.73310653127167,S,значения
14291,S,максимум,12.6779649770792,S,квартального
14292,S,максимум,6.52415964100018,S,кризиса
14293,S,максимум,4.72144361374609,S,лет
14294,S,максимум,12.0738936534104,S,минимум
14295,S,максимум,8.32746772999508,S,ндс
14296,S,максимум,7.66004306908195,S,окончание
14297,S,максимум,8.21853335844192,S,плотности
14298,S,максимум,6.37053645188697,S,число
14299,S,максимума,6.61742343514416,S,доходности
14300,S,максимума,8.94926699889661,S,задачи
14301,S,максимума,10.0258882804995,S,плотности
14302,S,максимума,7.36430449817545,S,функции
14303,S,малые,12.698723537246,S,предприятия
14304,S,мальта,15.9998930719666,S,мексика
14305,S,мальчиков,17.8072479940242,V,случаются
14306,S,манипулировании,17.222285493303,S,доходностями
14307,S,манипулированию,18.8072479940242,S,рынко
14308,S,манипулирования,12.0930024763581,S,доходностью
14309,S,манипулирования,13.0258882804995,S,решениями
14310,S,манипулирования,8.86326807968044,S,уровнем
14311,V,манипулировать,12.9003573984157,S,выбором
14312,V,манипулировать,12.222285493303,S,показателем
14313,V,манипулировать,12.6373229925819,S,работой
14314,V,манипулироваться,13.7197851527738,S,банками
14315,S,манипуляции,11.2526591423465,V,сделать
14316,S,манна,17.8072479940242,S,уитни
14317,S,маргинальность,10.4989089638848,S,работников
14318,S,маржа,12.8072479940242,S,лизингодателя
14319,S,маржа,11.8299680705243,V,отличаются
14320,S,маржи,12.222285493303,S,лизингодателя
14321,S,маржу,12.0523604918607,S,зарплата
14322,S,маржу,16.8072479940242,S,лизингодател
14323,S,маржу,12.4853198991368,S,разницу
14324,S,мариано,11.8072479940242,V,показало
14325,S,марий,18.8072479940242,S,эл
14326,S,маркетинг,10.1962231967168,S,фондов
14327,S,марки,10.141912076839,S,аи
14328,S,марки,14.9998930719666,S,брент
14329,S,марковица,15.9998930719666,V,гать
14330,S,марковица,10.8299680705243,V,обеспечивает
14331,S,марок,14.1068082758831,S,топлива
14332,S,март,7.5308327521315,S,г
14333,S,марта,7.66833627588144,S,г
14334,S,марте,8.9902643707688,S,г
14335,S,мартином,18.8072479940242,S,браунингом
14336,S,маршалла,16.8072479940242,S,проблематика
14337,S,маршрута,15.6373229925819,S,автомобилиста
14338,S,маршрутов,17.222285493303,S,автомобилиста
14339,S,маршруты,12.4853198991368,S,мигрантов
14340,S,масс,5.29154815574014,V,будет
14341,S,масс,11.8072479940242,V,возрастают
14342,S,масс,12.222285493303,V,максимизируют
14343,S,масс,13.8072479940242,V,подвергнется
14344,S,масс,13.8072479940242,V,рисковать
14345,S,масс,9.71978515277384,S,элитой
14346,S,масса,8.73310653127167,S,индивидов
14347,S,масса,11.6779649770792,S,ликвидаций
14348,S,масса,15.9998930719666,S,тела
14349,S,массами,12.698723537246,V,создает
14350,S,массами,11.4409257797784,S,элит
14351,S,массе,10.1778913739446,S,работ
14352,S,массив,8.70658565501898,S,данных
14353,S,массива,8.12162315429783,S,данных
14354,S,массива,11.2450055698031,S,литературы
14355,S,массива,8.91394646316362,S,работников
14356,S,массивам,9.70658565501898,S,данных
14357,S,массивов,9.70658565501898,S,данных
14358,S,массу,10.3767954423586,S,инвестиций
14359,S,массы,9.46295208610836,V,занимаются
14360,S,массы,5.08657620719863,V,могут
14361,S,массы,13.1633918042495,V,откажутся
14362,S,массы,12.1633918042495,V,отказываются
14363,S,массы,10.8414637093621,V,оценивают
14364,S,массы,13.1633918042495,V,сократят
14365,S,массы,8.80583979963137,V,составляют
14366,S,массы,11.1633918042495,V,стараются
14367,S,масштаб,7.07635334748251,S,банков
14368,S,масштаб,8.417079037824,S,отрасли
14369,S,масштаб,8.90487287953816,S,проекта
14370,S,масштаб,8.16790728537195,S,различий
14371,S,масштаб,7.31439337384943,S,роста
14372,S,масштаб,10.1579918165069,S,участия
14373,S,масштаба,6.5287985358037,S,значений
14374,S,масштаба,5.97198707539669,V,имеют
14375,S,масштаба,7.12952835238317,S,неравенства
14376,S,масштаба,6.45741390256693,S,различий
14377,S,масштаба,5.40370331582217,S,распределения
14378,S,масштаба,7.02261314846666,V,становится
14379,S,масштаба,12.0523604918607,S,финансиализации
14380,S,масштаба,3.94732502116242,V,является
14381,S,масштабах,13.222285493303,S,давления
14382,S,масштабе,8.82996807052426,V,возникает
14383,S,масштабе,12.6373229925819,S,выигрышей
14384,S,масштабов,12.9003573984157,S,дисбалансов
14385,S,масштабов,10.1277678945187,S,дискриминации
14386,S,масштабу,11.5498601513315,S,сокращения
14387,S,масштабу,8.11114982306832,S,цен
14388,S,масштабы,9.64737665724579,S,бедности
14389,S,масштабы,6.20826502298809,S,влияния
14390,S,масштабы,10.1778913739446,S,грзфи
14391,S,масштабы,6.32544856235843,S,использования
14392,S,масштабы,6.9902643707688,S,мобильности
14393,S,масштабы,9.88838475674959,S,обучения
14394,S,масштабы,9.48983538025931,S,последствий
14395,S,масштабы,12.0258882804995,S,распространенности
14396,S,масштабы,6.42895313811229,S,сделок
14397,S,масштабы,8.15799181650687,S,участия
14398,S,масштабы,5.95549895260812,S,экономики
14399,S,мат,18.8072479940242,S,рицы
14400,S,математиче,17.8072479940242,S,ское
14401,S,матери,14.6373229925819,V,обманывают
14402,S,материала,12.5784293035283,V,делать
14403,S,материале,6.17334458467566,V,может
14404,S,материале,12.8299680705243,V,нуждается
14405,S,материале,7.85523482913469,S,таблиц
14406,S,материалов,9.2954953402568,S,росстата
14407,S,материалы,13.222285493303,S,разработок
14408,S,материалы,9.61742343514416,S,росстата
14409,S,матри,10.4943650387398,V,являются
14410,S,матриц,9.54986015133153,S,векторы
14411,S,матриц,8.7793419974543,S,волатильности
14412,S,матриц,6.01527117312549,S,выпуска
14413,S,матриц,12.0523604918607,S,выпусков
14414,S,матриц,7.81077450529095,S,затраты
14415,S,матриц,7.80443297841713,S,импорта
14416,S,матриц,5.61495517955341,S,использования
14417,S,матриц,4.81077450529095,V,может
14418,S,матриц,6.90261337235603,S,параметров
14419,S,матриц,7.80443297841713,S,перехода
14420,S,матриц,9.63732299258187,S,переходов
14421,S,матрица,8.97435797985944,S,весов
14422,S,матрица,8.11637698473187,S,волатильности
14423,S,матрица,5.35230616040306,S,выпуска
14424,S,матрица,7.80443297841713,S,игры
14425,S,матрица,5.89754238280861,V,имеет
14426,S,матрица,8.10810936874827,S,коэффициентов
14427,S,матрица,10.3893954791383,S,леонтьева
14428,S,матрица,9.97435797985944,S,переходов
14429,S,матрица,7.30193263788794,S,прогноза
14430,S,матрица,7.84507496291447,S,раздела
14431,S,матрицах,12.8072479940242,S,переходов
14432,S,матрицей,15.222285493303,S,ровать
14433,S,матрицу,9.63732299258187,S,вероятностей
14434,S,матрицу,11.222285493303,S,леонтьева
14435,S,матрицу,9.80724799402418,S,остатков
14436,S,матрицу,7.50346724584708,S,ошибок
14437,S,матрицу,10.8072479940242,S,поворота
14438,S,матрицу,5.71449085310433,V,позволяет
14439,S,матрицу,8.71978515277384,S,создания
14440,S,матрицы,3.66075886916654,S,активов
14441,S,матрицы,5.0789022793132,V,будут
14442,S,матрицы,8.43438293391159,S,векторы
14443,S,матрицы,8.35192077371962,S,вероятностей
14444,S,матрицы,8.52184577516193,S,весов
14445,S,матрицы,4.89979395570556,S,выпуска
14446,S,матрицы,10.9368832744408,S,выпусков
14447,S,матрицы,4.85650985797676,V,имеют
14448,S,матрицы,6.68895576099719,S,импорта
14449,S,матрицы,5.49947796213348,S,использования
14450,S,матрицы,9.35192077371962,S,источниками
14451,S,матрицы,5.0706346633296,S,коэффициентов
14452,S,матрицы,5.16429377054385,S,мобильности
14453,S,матрицы,12.5218457751619,S,можность
14454,S,матрицы,8.35192077371962,S,ние
14455,S,матрицы,12.5218457751619,S,паинструментов
14456,S,матрицы,5.78713615493609,S,параметров
14457,S,матрицы,6.68895576099719,S,перехода
14458,S,матрицы,10.5218457751619,S,переходов
14459,S,матрицы,5.63920272580009,V,показывают
14460,S,матрицы,11.5218457751619,S,расстояний
14461,S,матрицы,9.93688327444078,V,сравниваем
14462,S,матрицы,7.99828381910492,V,строятся
14463,S,матрицы,12.5218457751619,S,якоби
14464,S,машиностроение,14.8072479940242,S,металлургия
14465,S,машиностроение,9.68830692130067,S,производство
14466,S,машиностроения,6.86693439687821,S,доля
14467,S,машиностроения,7.81998398195164,V,имеют
14468,S,машиностроения,9.11028046778989,S,логарифм
14469,S,машиностроения,7.60880295257182,V,следует
14470,S,машиностроения,7.17243694385246,V,являются
14471,S,машину,14.0523604918607,V,предлагается
14472,S,мая,7.40530187004764,S,г
14473,S,мба,9.73043239697335,V,имеет
14474,S,мби,10.9368832744408,V,демонстрируют
14475,S,мгу,17.8072479940242,S,имени
14476,S,мегаполисах,10.6223726511159,S,сша
14477,S,мегаполисы,14.222285493303,S,москва
14478,S,мегафон,15.6373229925819,V,возрастал
14479,S,мегафон,16.222285493303,V,объявил
14480,S,медали,17.8072479940242,S,фриша
14481,S,медиана,11.2343583256036,S,максимум
14482,S,медиана,8.6323223115235,S,медиана
14483,S,медиана,5.38886827465922,S,показателей
14484,S,медиана,7.41600440459674,S,прироста
14485,S,медиана,6.92536928642374,S,приток
14486,S,медианы,10.3957370060121,S,годы
14487,S,медианы,14.6373229925819,S,разниц
14488,S,медианы,10.5712338021241,S,сча
14489,S,межд,10.2915481557401,V,будет
14490,S,международ,14.9998930719666,S,ного
14491,S,мейнстрима,18.8072479940242,S,концепциями
14492,S,мексика,7.80022072713021,S,года
14493,S,мексика,10.7144908531043,V,демонстрируют
14494,S,мексика,12.6779649770792,S,нидерланды
14495,S,мексики,12.7628538746657,V,составила
14496,S,мелочам,12.2526591423465,V,сделать
14497,S,мелочи,18.8072479940242,V,обманули
14498,S,менедж,17.8072479940242,V,моделирует
14499,S,менеджер,13.6373229925819,V,приносит
14500,S,менеджер,16.8072479940242,V,присваивает
14501,S,менеджер,7.11725002260473,V,является
14502,S,менеджерам,8.91243023071624,V,использовать
14503,S,менеджерам,8.12337612540158,V,следует
14504,S,менеджерам,9.38518322785137,V,становится
14505,S,менеджерам,13.9998930719666,V,улучшать
14506,S,менеджеров,10.393620065,S,асимметрия
14507,S,менеджеров,7.62423299314142,V,влияет
14508,S,менеджеров,6.76558884238697,V,использовать
14509,S,менеджеров,4.85305168363731,S,компании
14510,S,менеджеров,6.21642706309366,V,приводит
14511,S,менеджеров,6.81962868209985,S,фирм
14512,S,менеджеры,10.1633918042495,V,инвестируют
14513,S,менеджеры,8.63982984819244,V,используют
14514,S,менеджеры,6.16339180424946,S,компании
14515,S,менеджеры,5.06010399583743,S,компаний
14516,S,менеджеры,5.08657620719863,V,могут
14517,S,менеджеры,13.1633918042495,V,придерживаются
14518,S,менеджеры,9.5784293035283,V,принимают
14519,S,менеджеры,9.07592896299912,V,различаются
14520,S,менеджеры,14.1633918042495,V,узнавали
14521,S,менеджеры,9.91546429080587,V,учитывают
14522,S,менеджмент,7.73685866613278,S,компании
14523,S,менеджмент,4.58838208395451,V,может
14524,S,менеджмент,7.55694957611785,V,оказывается
14525,S,менеджмент,13.4149305712454,V,пересмотреть
14526,S,менеджмента,7.58485557268773,S,компании
14527,S,менеджмента,4.89660526355455,S,компаний
14528,S,менеджмента,7.1544030210222,S,организаций
14529,S,менеджмента,13.9998930719666,S,пересе
14530,S,менеджмента,4.4881404181992,S,это
14531,S,менеджментом,11.9492669988966,S,акции
14532,S,менеджментом,16.222285493303,S,выражению
14533,S,менеджменту,12.8299680705243,V,принимать
14534,S,менение,17.8072479940242,S,математики
14535,S,мени,8.23739238569323,S,жизни
14536,S,менте,13.2836860379672,V,рассматривать
14537,S,ментов,9.26035353413654,S,времени
14538,S,менту,12.5218457751619,S,матрицы
14539,S,менчивость,9.69611232378947,S,цен
14540,S,меню,9.69611232378947,S,цен
14541,V,меняет,7.81289455716532,S,выбор
14542,V,меняет,11.6373229925819,S,знак
14543,V,меняет,7.98388075397795,S,инвестиции
14544,V,меняет,8.5080399756369,S,место
14545,V,меняет,10.3643044981755,S,положения
14546,V,меняет,7.79602073860093,S,результатов
14547,V,меняет,10.1348226520527,S,рода
14548,V,меняется,4.95393843862051,S,влияние
14549,V,меняется,8.42786962695292,S,знак
14550,V,меняется,7.53170543793746,S,методология
14551,V,меняется,7.38834126276628,S,соотношение
14552,V,менял,12.4149305712454,S,менеджмент
14553,V,менял,11.6575008745195,S,работу
14554,V,меняли,11.6575008745195,S,работу
14555,V,менять,10.0930024763581,S,место
14556,V,менять,11.6373229925819,S,предпочтения
14557,V,менять,10.6575008745195,S,работу
14558,V,меняться,5.39573700601211,V,может
14559,V,меняться,13.6373229925819,S,мотивация
14560,V,меняют,10.3153948976945,S,знак
14561,V,меняют,8.7710743814707,S,место
14562,V,меняют,11.7848801809957,S,направление
14563,V,меняют,9.75739944457362,S,статус
14564,V,меняют,10.9617579430798,S,стратегию
14565,V,меняют,13.9003573984157,S,угол
14566,V,меняют,6.09515094293663,S,уровень
14567,V,меняют,8.69090403278671,S,цену
14568,V,меняются,10.0998888619433,V,растут
14569,V,меняя,10.0827341409042,S,ограничения
14570,V,меняя,13.7628538746657,S,работодателя
14571,S,мер,4.06351803866695,S,активов
14572,S,мер,5.74967926216166,S,банка
14573,S,мер,6.0297871813544,S,издержек
14574,S,мер,7.71515157903339,S,регулирования
14575,S,мер,10.6875657473615,S,склонности
14576,S,мер,9.92460494466234,V,сопровождалось
14577,S,мер,11.3396424439412,S,счастья
14578,S,мер,10.3396424439412,S,ужесточения
14579,S,мера,12.1633918042495,V,позволила
14580,S,мера,9.35603688219185,V,позволит
14581,S,мера,7.39256275821697,V,позволяет
14582,S,мера,7.84146370936209,V,представляет
14583,S,мера,10.0258882804995,S,разности
14584,S,мера,7.31539489769451,S,риска
14585,S,мера,10.7628538746657,S,склонности
14586,S,мера,12.4853198991368,V,способствовала
14587,S,мера,13.4853198991368,S,хи
